epoch,config_id,anchor_rel_l2,hard_mult
0,105,1.0221426486968994,1.0
0,106,1.0951182842254639,1.8
0,107,0.907500147819519,1.0
0,108,1.037461519241333,1.0
0,109,1.0776076316833496,1.8
0,110,1.0660123825073242,1.8
0,111,1.0879532098770142,1.8
0,112,1.0446845293045044,1.0
0,113,0.9022367000579834,1.0
0,114,1.1115001440048218,1.8
0,115,1.1047393083572388,1.8
0,116,1.024722695350647,1.0
0,117,0.9068936109542847,1.0
0,118,0.888185977935791,1.0
0,119,1.021984577178955,1.0
0,120,1.0213840007781982,1.0
0,121,1.0625406503677368,1.0
0,122,0.995680034160614,1.0
0,123,1.0325868129730225,1.0
0,124,1.0650182962417603,1.0
0,125,1.0139846801757812,1.0
0,126,1.0833078622817993,1.8
0,127,1.0579155683517456,1.0
0,128,1.0670560598373413,1.8
0,129,1.0916955471038818,1.8
0,130,0.9968626499176025,1.0
0,131,1.0041066408157349,1.0
0,132,0.9099158048629761,1.0
0,133,1.0606027841567993,1.0
0,134,1.1028592586517334,1.8
0,135,0.994835615158081,1.0
0,136,0.9769341945648193,1.0
0,137,0.9016187191009521,1.0
0,138,1.026371955871582,1.0
0,139,1.0216022729873657,1.0
0,140,1.037511944770813,1.0
0,141,1.06597900390625,1.8
0,142,1.0720727443695068,1.8
0,143,1.0290579795837402,1.0
0,144,1.0170979499816895,1.0
0,145,1.0957080125808716,1.8
0,146,1.0884029865264893,1.8
0,147,1.0107756853103638,1.0
0,148,1.0951989889144897,1.8
0,149,1.103422999382019,1.8
0,150,1.0942286252975464,1.8
0,151,1.1033682823181152,1.8
0,152,1.0276076793670654,1.0
0,153,0.8864153623580933,1.0
0,154,1.0812681913375854,1.8
0,155,1.0891060829162598,1.8
0,156,1.0645651817321777,1.0
0,157,0.9052206873893738,1.0
0,158,1.0863045454025269,1.8
0,159,1.0402591228485107,1.0
0,160,1.0353010892868042,1.0
0,161,1.065416932106018,1.8
0,162,1.026050090789795,1.0
0,163,1.0746222734451294,1.8
0,164,1.0336776971817017,1.0
0,165,1.0294350385665894,1.0
0,166,0.9998300075531006,1.0
0,167,0.9003224968910217,1.0
0,168,0.8866235017776489,1.0
0,169,1.0469266176223755,1.0
0,170,1.0908288955688477,1.8
0,171,1.00894296169281,1.0
0,172,1.0034303665161133,1.0
0,173,0.994170606136322,1.0
0,174,1.0144319534301758,1.0
0,175,1.0038167238235474,1.0
0,176,1.1093271970748901,1.8
0,177,1.0851080417633057,1.8
0,178,1.0960122346878052,1.8
0,179,1.0977840423583984,1.8
0,180,0.9917857646942139,1.0
0,181,1.07283616065979,1.8
0,182,1.067167043685913,1.8
0,183,1.0285128355026245,1.0
0,184,1.0728312730789185,1.8
0,185,1.0401707887649536,1.0
0,186,1.0826977491378784,1.8
0,187,0.8956394791603088,1.0
0,188,1.0843807458877563,1.8
0,189,1.0558773279190063,1.0
0,190,0.9053940773010254,1.0
0,191,1.059486746788025,1.0
0,192,1.036922812461853,1.0
0,193,1.0808165073394775,1.8
0,194,1.014263391494751,1.0
0,195,1.0421388149261475,1.0
0,196,0.9129276871681213,1.0
0,197,0.9077438712120056,1.0
0,198,1.1084898710250854,1.8
0,199,0.9160571694374084,1.0
0,200,0.9111202955245972,1.0
0,201,1.0100284814834595,1.0
0,202,0.901283860206604,1.0
0,203,0.8984885215759277,1.0
0,204,1.0540207624435425,1.0
0,205,0.9989570379257202,1.0
0,206,0.8981890678405762,1.0
0,207,1.0022642612457275,1.0
0,208,1.077234148979187,1.8
0,209,1.006251573562622,1.0
0,210,1.0507222414016724,1.0
0,211,1.0938758850097656,1.8
0,212,1.0423870086669922,1.0
0,213,1.0984851121902466,1.8
0,214,1.0930255651474,1.8
0,215,0.9006326198577881,1.0
0,216,1.018558144569397,1.0
0,217,1.0073914527893066,1.0
0,218,0.9047009348869324,1.0
0,219,1.0185965299606323,1.0
0,220,1.0299495458602905,1.0
0,221,1.0707371234893799,1.8
0,222,1.0676790475845337,1.8
0,223,1.0835033655166626,1.8
0,224,1.0934677124023438,1.8
0,225,1.0930241346359253,1.8
0,226,1.0133062601089478,1.0
0,227,1.052343726158142,1.0
0,228,1.099910020828247,1.8
0,229,1.082019567489624,1.8
0,230,1.0979013442993164,1.8
0,231,1.051538109779358,1.0
0,232,1.0673704147338867,1.8
0,233,1.0822441577911377,1.8
0,234,1.052470326423645,1.0
0,235,1.043558955192566,1.0
0,236,1.0658061504364014,1.8
0,237,1.067679762840271,1.8
0,238,0.886454701423645,1.0
0,239,1.006633996963501,1.0
0,240,0.9938542246818542,1.0
0,241,1.0622806549072266,1.0
0,242,1.016103744506836,1.0
0,243,1.026519775390625,1.0
0,244,1.1131291389465332,1.8
0,245,1.0874922275543213,1.8
0,246,1.0445812940597534,1.0
0,247,1.0097298622131348,1.0
0,248,0.906151294708252,1.0
0,249,1.0090166330337524,1.0
0,250,0.9064134955406189,1.0
