sample_idx,ok,reason,nodes,vel_min,vel_max,vel_mean,p_min,p_max,p_std,u_abs_max,has_mu,mu_min,mu_max,nan_ratio,quality_flags
1160,True,,4241,7.75349435960603e-09,0.1138168360377389,0.06846432531302069,-1.6695987304126079,3.122995009715344,1.0639095443683761,0.1021758281268529,True,0.005013141523051467,0.05587353913577298,0.0,
1161,True,,4299,1.0359023929273895e-09,0.101991536776861,0.06718492399976973,-0.09005232819537437,2.5066130912843647,0.7500322630648393,0.09977351734840065,True,0.005710211724542346,0.0557866430153786,0.0,
1162,True,,4014,8.410429805226222e-08,0.11114774256001234,0.0721230358408463,-0.43156713426074705,2.8539736109248315,0.7383415826907292,0.1075431441083704,True,0.005519976493559055,0.05551273076899418,0.0,
1163,True,,4227,6.411232885107777e-08,0.10787474624001069,0.07031594885643132,-0.792352541013153,3.1470648477778256,0.9824593016370162,0.1008680490990621,True,0.005379625670526595,0.05554013504259962,0.0,
1165,True,,4236,7.896863175292063e-09,0.10737231961703389,0.0700722103828235,-0.45795727216944615,2.3591227651228945,0.5782616705342675,0.10733881336999461,True,0.005169261618609073,0.055923040274135666,0.0,
1166,True,,2634,4.738810471612008e-08,0.1798375596825344,0.11216667959936165,-0.38993202473921984,8.04983761810606,2.203457424154775,0.1751136129627553,True,0.004685394983738867,0.047324830936433915,0.0,
1167,True,,1869,6.823016989623694e-07,0.3075001693624106,0.16876525693538103,-9.570733383857082,23.749771000684436,9.801986196232507,0.2551557322178794,True,0.0041235511356513205,0.03126305324314021,0.0,
1168,True,,2667,1.3085761146843594e-06,0.1992800416555946,0.11616225696029228,-3.0198362801825733,8.37495999491968,3.3779448390640976,0.1713939057400416,True,0.004362513847000225,0.053451097836275885,0.0,
117,True,,2068,1.2720076184948414e-07,0.24733320166833733,0.14799659128052728,-0.10665725606169613,12.942514943986895,3.8993900123462484,0.2470806649593267,True,0.004349362032776737,0.0535892449304216,0.0,
1171,True,,3071,5.50722101429352e-07,0.15558514324624115,0.09919886644630228,-0.8236712166073753,5.093638219916722,1.433836415956028,0.15043598447319578,True,0.004871032670746232,0.054016191759011054,0.0,
1172,True,,2627,3.542349316805492e-07,0.1813355119672598,0.11235038913806787,-0.9195755030327064,7.345815206179745,2.3432600252783953,0.18132243469386877,True,0.004665408691143766,0.05068962439102329,0.0,
1174,True,,3891,2.1791715820786e-07,0.12020249353152092,0.07677192921908985,-0.645311996915095,4.110964910624564,1.3194646019866565,0.11154578463732931,True,0.005087486127382615,0.05536870780282671,0.0,
1176,True,,3707,1.6911146751226672e-07,0.20281345072692336,0.08791171973270379,-9.742376448734545,11.085443504551106,5.350534668170498,0.19728468911865377,True,0.0041869554745345375,0.05331481045870988,0.0,
1177,True,,2965,1.3087690739636266e-07,0.16083885637632725,0.10171977697370731,-1.9253712229853033,6.792816021009184,2.0596951150198337,0.154673333368055,True,0.004697169014831195,0.05073787348182773,0.0,
1178,True,,2536,4.799590685875407e-07,0.18353339659403653,0.11385465370170966,-0.6780043617050557,9.156377856556992,2.7575426261686604,0.18176734297715122,True,0.004610461751597177,0.054212224774940816,0.0,
118,True,,4037,7.218915259370535e-08,0.1109615659480539,0.07171291829222677,-0.8552212133644784,2.984639984331767,0.8338451695845107,0.10677227256818708,True,0.005228127566714518,0.05551611661810426,0.0,
1180,True,,3044,3.294143908961701e-07,0.15494152436789113,0.09906482370986514,-0.5053166303447225,5.974516187737495,1.563099377166683,0.14933952427306402,True,0.00492877159871773,0.05529623256477284,0.0,
1181,True,,3343,4.977601075194369e-08,0.13701292133277385,0.08848197825607299,-1.0392841625412712,3.9649604884145204,1.2117202102226596,0.13452875037432552,True,0.004958944739140483,0.054564477993892545,0.0,
